teamID,offense_name,offense_weight,offense_height,offense_age,offense_birthCity,offense_birthState,offense_birthCountry,offense_position,offense_jersey,offense_xp,offense_status,offense_headshot
16,Blake Proehl,190.0,73.0,24,Charlotte,NC,USA,Wide Receiver,blake-proehl,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239406.png
16,Jalen Reagor,197.0,71.0,24,Waxahachie,TX,USA,Wide Receiver,jalen-reagor,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241802.png
16,Chris Reed,314.0,75.0,30,Omaha,NE,USA,Guard,chris-reed,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3163375.png
16,Austin Schlottmann,300.0,78.0,27,Brenham,TX,USA,Guard,austin-schlottmann,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038544.png
16,Josh Sokol,290.0,75.0,25,Hopkinton,MA,USA,Center,josh-sokol,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4031931.png
16,Olisaemeka Udoh,320.0,78.0,26,Fayetteville,NC,USA,Guard,olisaemeka-udoh,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120502.png
17,Calvin Anderson,300.0,77.0,27,Austin,TX,USA,Offensive Tackle,calvin-anderson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3123867.png
17,David Andrews,300.0,75.0,30,Johns Creek,GA,USA,Center,david-andrews,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2578529.png
17,Kendrick Bourne,190.0,73.0,27,Portland,OR,USA,Wide Receiver,kendrick-bourne,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045523.png
17,Lynn Bowden Jr.,204.0,71.0,25,Youngstown,OH,USA,Wide Receiver,lynn-bowden-jr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259979.png
17,Trent Brown,380.0,80.0,30,Albany,GA,USA,Offensive Tackle,trent-brown,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/3043109.png
17,Yodny Cajuste,310.0,77.0,27,Miami,FL,USA,Offensive Tackle,yodny-cajuste,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116455.png
17,James Ferentz,300.0,74.0,33,Iowa City,IA,USA,Guard,james-ferentz,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/17361.png
17,Mike Gesicki,247.0,78.0,27,Manahawkin,NJ,USA,Tight End,mike-gesicki,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116164.png
17,Kevin Harris,225.0,70.0,22,Hinesville,GA,USA,Running Back,kevin-harris,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4570674.png
17,Hunter Henry,250.0,77.0,28,Little Rock,AR,USA,Tight End,hunter-henry,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3046439.png
17,Chasen Hines,330.0,75.0,23,Marshall,TX,USA,Guard,chasen-hines,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362642.png
17,Mac Jones,217.0,75.0,24,Jacksonville,FL,USA,Quarterback,mac-jones,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241464.png
17,Conor McDermott,305.0,80.0,30,Nashville,TN,USA,Offensive Tackle,conor-mcdermott,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971584.png
17,Trace McSorley,202.0,72.0,27,Ashburn,VA,USA,Quarterback,trace-mcsorley,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116172.png
17,Ty Montgomery,216.0,72.0,30,Dallas,TX,USA,Wide Receiver,ty-montgomery,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2577134.png
17,Bill Murray,265.0,76.0,25,Millington,NJ,USA,Guard,bill-murray,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3912189.png
17,Tre Nixon,180.0,74.0,25,Viera,FL,USA,Wide Receiver,tre-nixon,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4047648.png
17,Mike Onwenu,350.0,75.0,25,Detroit,MI,USA,Guard,mike-onwenu,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046545.png
17,DeVante Parker,218.0,75.0,30,Louisville,KY,USA,Wide Receiver,devante-parker,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576623.png
17,Riley Reiff,313.0,78.0,34,Parkston,SD,USA,Offensive Tackle,riley-reiff,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14930.png
17,James Robinson,219.0,69.0,24,Rockford,IL,USA,Running Back,james-robinson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4052042.png
17,Kody Russey,300.0,74.0,24,Burleson,TX,USA,Center,kody-russey,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040430.png
17,Matthew Slater,205.0,72.0,37,Orange,CA,USA,Wide Receiver,matthew-slater,15,active,https://a.espncdn.com/i/headshots/nfl/players/full/11387.png
17,JuJu Smith-Schuster,215.0,73.0,26,Long Beach,CA,USA,Wide Receiver,juju-smith-schuster,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120348.png
17,Matt Sokol,249.0,77.0,27,Rochester,MI,USA,Tight End,matt-sokol,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121378.png
17,Rhamondre Stevenson,230.0,72.0,25,Las Vegas,NV,USA,Running Back,rhamondre-stevenson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4569173.png
17,Cole Strange,305.0,77.0,24,Knoxville,TN,USA,Guard,cole-strange,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4051001.png
17,Pierre Strong Jr.,205.0,71.0,24,Little Rock,AR,USA,Running Back,pierre-strong-jr,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4249836.png
17,J.J. Taylor,185.0,66.0,25,Corona,CA,USA,Running Back,jj-taylor,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039607.png
17,Tyquan Thornton,182.0,74.0,22,Miami,FL,USA,Wide Receiver,tyquan-thornton,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362921.png
17,Scotty Washington,217.0,77.0,25,Washington,DC,USA,Wide Receiver,scotty-washington,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3919557.png
17,Raleigh Webb,204.0,74.0,25,Acworth,GA,USA,Wide Receiver,raleigh-webb,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4032247.png
17,Bailey Zappe,220.0,73.0,23,Victoria,TX,USA,Quarterback,bailey-zappe,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4250360.png
18,Kawaan Baker,215.0,73.0,24,Atlanta,GA,USA,Wide Receiver,kawaan-baker,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4068152.png
18,Eno Benjamin,207.0,69.0,24,Wylie,TX,USA,Running Back,eno-benjamin,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242873.png
18,Derek Carr,210.0,75.0,32,Bakersfield,CA,USA,Quarterback,derek-carr,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16757.png
18,Yasir Durant,330.0,79.0,24,Philadelphia,PA,USA,Guard,yasir-durant,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241213.png
18,Bryan Edwards,215.0,75.0,24,Conway,SC,USA,Wide Receiver,bryan-edwards,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038818.png
18,Miller Forristall,244.0,77.0,25,Cartersville,GA,USA,Tight End,miller-forristall,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040714.png
18,Derrick Gore,206.0,69.0,28,Syracuse,NY,USA,Running Back,derrick-gore,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3925346.png
18,Taysom Hill,221.0,74.0,32,Pocatello,ID,USA,Tight End,taysom-hill,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2468609.png
18,James Hurst,310.0,77.0,31,Plainfield,IN,USA,Offensive Tackle,james-hurst,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/17178.png
18,Juwan Johnson,231.0,76.0,26,Glassboro,NJ,USA,Tight End,juwan-johnson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929645.png
18,Alvin Kamara,215.0,70.0,27,Norcross,GA,USA,Running Back,alvin-kamara,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3054850.png
18,Lewis Kidd,311.0,78.0,25,Minneapolis,MN,USA,Guard,lewis-kidd,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4047523.png
18,Keith Kirkwood,210.0,75.0,29,Neptune,NJ,USA,Wide Receiver,keith-kirkwood,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3046401.png
18,Lucas Krull,260.0,78.0,24,Shawnee,KS,USA,Tight End,lucas-krull,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360231.png
18,Jake Luton,224.0,78.0,27,Marysville,WA,USA,Quarterback,jake-luton,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124900.png
18,Koda Martin,304.0,78.0,27,Manvel,TX,USA,Guard,koda-martin,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122145.png
18,Erik McCoy,303.0,76.0,25,Lufkin,TX,USA,Center,erik-mccoy,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917331.png
18,Kirk Merritt,214.0,73.0,26,Destrehan,LA,USA,Wide Receiver,kirk-merritt,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915145.png
18,Storm Norton,317.0,79.0,28,Toledo,OH,USA,Offensive Tackle,storm-norton,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/2973014.png
18,Chris Olave,189.0,73.0,22,San Ysidro,CA,USA,Wide Receiver,chris-olave,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361370.png
18,Andrus Peat,316.0,79.0,29,Chandler,AZ,USA,Guard,andrus-peat,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2978278.png
18,Trevor Penning,332.0,79.0,23,Clear Lake,IA,USA,Offensive Tackle,trevor-penning,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4248627.png
18,Adam Prentice,245.0,72.0,26,Fresno,CA,USA,Fullback,adam-prentice,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929914.png
18,Ryan Ramczyk,314.0,78.0,28,Stevens Point,WI,USA,Offensive Tackle,ryan-ramczyk,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917676.png
18,Cesar Ruiz,316.0,76.0,23,Camden,NJ,USA,Center,cesar-ruiz,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258199.png
18,Rashid Shaheed,180.0,72.0,24,San Diego,CA,USA,Wide Receiver,rashid-shaheed,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4032473.png
18,Tre'Quan Smith,210.0,74.0,27,Delray Beach,FL,USA,Wide Receiver,trequan-smith,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3128451.png
18,Michael Thomas,212.0,75.0,30,Los Angeles,CA,USA,Wide Receiver,michael-thomas,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976316.png
18,Calvin Throckmorton,309.0,77.0,26,Bellevue,WA,USA,Offensive Tackle,calvin-throckmorton,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915147.png
18,Adam Trautman,253.0,77.0,26,Williamsburg,MI,USA,Tight End,adam-trautman,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3911853.png
18,Jamaal Williams,224.0,72.0,28,Fontana,CA,USA,Running Back,jamaal-williams,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980453.png
18,Jameis Winston,231.0,76.0,29,Bessemer,AL,USA,Quarterback,jameis-winston,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2969939.png
18,Landon Young,321.0,79.0,25,Lexington,KY,USA,Offensive Tackle,landon-young,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035079.png
19,Jack Anderson,314.0,76.0,24,Frisco,TX,USA,Guard,jack-anderson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241844.png
19,Saquon Barkley,232.0,72.0,26,Coplay,PA,USA,Running Back,saquon-barkley,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929630.png
19,Daniel Bellinger,253.0,77.0,22,Las Vegas,NV,USA,Tight End,daniel-bellinger,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361516.png
19,Ben Bredeson,315.0,77.0,25,Hartland,WI,USA,Guard,ben-bredeson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046551.png
19,Matt Breida,190.0,70.0,28,Brooksville,FL,USA,Running Back,matt-breida,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3049916.png
19,Gary Brightwell,218.0,73.0,25,Chester,PA,USA,Running Back,gary-brightwell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4245645.png
19,Lawrence Cager,220.0,77.0,25,Baltimore,MD,USA,Tight End,lawrence-cager,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917849.png
19,Parris Campbell,208.0,72.0,25,Akron,OH,USA,Wide Receiver,parris-campbell,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121410.png
19,Jashaun Corbin,221.0,72.0,22,Rockledge,FL,USA,Running Back,jashaun-corbin,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372519.png
19,Jamison Crowder,177.0,69.0,29,Monroe,NC,USA,Wide Receiver,jamison-crowder,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576716.png
19,Korey Cunningham,311.0,78.0,27,Montevallo,AL,USA,Offensive Tackle,korey-cunningham,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3056899.png
19,Wyatt Davis,315.0,76.0,24,Bellflower,CA,USA,Guard,wyatt-davis,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241999.png
19,Joshua Ezeudu,308.0,76.0,23,Lawrenceville,GA,USA,Guard,joshua-ezeudu,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4373280.png
19,Mark Glowinski,310.0,76.0,30,Wilkes-barre,PA,USA,Guard,mark-glowinski,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976632.png
19,Devery Hamilton,311.0,78.0,24,Ellicott City,MD,USA,Offensive Tackle,devery-hamilton,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044435.png
19,J.C. Hassenauer,295.0,74.0,28,Woodbury,MN,USA,Center,jc-hassenauer,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3126353.png
19,Isaiah Hodgins,201.0,75.0,24,Oakley,CA,USA,Wide Receiver,isaiah-hodgins,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242540.png
19,Collin Johnson,220.0,78.0,25,San Jose,CA,USA,Wide Receiver,collin-johnson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039043.png
19,Daniel Jones,230.0,77.0,25,Charlotte,NC,USA,Quarterback,daniel-jones,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917792.png
19,Solomon Kindley,339.0,76.0,25,Jacksonville,FL,USA,Guard,solomon-kindley,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035008.png
19,Shane Lemieux,310.0,76.0,25,Yakima,WA,USA,Guard,shane-lemieux,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915142.png
19,Marcus McKethan,335.0,79.0,23,Barnwell,SC,USA,Guard,marcus-mckethan,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240673.png
19,Jaydon Mickens,174.0,70.0,28,Los Angeles,CA,USA,Wide Receiver,jaydon-mickens,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/2978308.png
19,Dre Miller,224.0,75.0,24,Old Town,ME,USA,Wide Receiver,dre-miller,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4071091.png
19,Chris Myarick,261.0,77.0,27,Elkins Park,PA,USA,Fullback,chris-myarick,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3138744.png
19,Evan Neal,350.0,79.0,22,Okeechobee,FL,USA,Offensive Tackle,evan-neal,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567134.png
19,Tyre Phillips,330.0,77.0,26,Grenada,MS,USA,Offensive Tackle,tyre-phillips,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242247.png
19,Kalil Pimpleton,172.0,69.0,24,Muskegon,MI,USA,Wide Receiver,kalil-pimpleton,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240866.png
19,Makai Polk,197.0,75.0,21,Richmond,CA,USA,Wide Receiver,makai-polk,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4430325.png
19,Wan'Dale Robinson,185.0,68.0,22,Frankfort,KY,USA,Wide Receiver,wandale-robinson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4569587.png
19,Sterling Shepard,196.0,70.0,30,Oklahoma City,OK,USA,Wide Receiver,sterling-shepard,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976592.png
19,David Sills V,211.0,75.0,26,Wilmington,DE,USA,Wide Receiver,david-sills-v,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3871102.png
19,Darius Slayton,190.0,73.0,26,Norcross,GA,USA,Wide Receiver,darius-slayton,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916945.png
19,Jeff Smith,195.0,73.0,25,Saint Petersburg,FL,USA,Wide Receiver,jeff-smith,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929118.png
19,Tommy Sweeney,251.0,77.0,27,Ramsey,NJ,USA,Tight End,tommy-sweeney,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122818.png
19,Tyrod Taylor,217.0,73.0,33,Hampton,VA,USA,Quarterback,tyrod-taylor,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/14163.png
19,Andrew Thomas,315.0,77.0,24,Lithonia,GA,USA,Offensive Tackle,andrew-thomas,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259566.png
19,Darren Waller,255.0,78.0,30,Acworth,GA,USA,Tight End,darren-waller,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576925.png
20,Nick Bawden,245.0,74.0,26,Los Gatos,CA,USA,Fullback,nick-bawden,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3125232.png
20,Mekhi Becton,363.0,79.0,23,Highland Springs,VA,USA,Offensive Tackle,mekhi-becton,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240090.png
20,Tim Boyle,225.0,76.0,28,Middlefield,CT,USA,Quarterback,tim-boyle,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045169.png
20,Duane Brown,329.0,76.0,37,Richmond,VA,USA,Offensive Tackle,duane-brown,15,active,https://a.espncdn.com/i/headshots/nfl/players/full/11260.png
20,Michael Carter,201.0,68.0,23,Navarre,FL,USA,Running Back,michael-carter,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240657.png
20,Irvin Charles,219.0,76.0,26,Sicklerville,NJ,USA,Wide Receiver,irvin-charles,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929636.png
20,Trystan Colon,313.0,75.0,25,Webb City,MO,USA,Center,trystan-colon,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035112.png
20,Tyler Conklin,254.0,75.0,27,Chesterfield,MI,USA,Tight End,tyler-conklin,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915486.png
20,Corey Davis,209.0,75.0,28,Wheaton,IL,USA,Wide Receiver,corey-davis,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3042778.png
20,Breece Hall,220.0,73.0,21,Wichita,KS,USA,Running Back,breece-hall,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4427366.png
20,Mecole Hardman,187.0,70.0,25,Bowman,GA,USA,Wide Receiver,mecole-hardman,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035004.png
20,Ty Johnson,210.0,70.0,25,Cumberland,MD,USA,Running Back,ty-johnson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915411.png
20,Zonovan Knight,209.0,70.0,22,Bailey,NC,USA,Running Back,zonovan-knight,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4427728.png
20,Allen Lazard,227.0,77.0,27,Urbandale,IA,USA,Wide Receiver,allen-lazard,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3128390.png
20,Denzel Mims,207.0,75.0,25,Daingerfield,TX,USA,Wide Receiver,denzel-mims,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035403.png
20,Adam Pankey,313.0,76.0,29,Hamilton,OH,USA,Offensive Tackle,adam-pankey,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976649.png
20,Jeremy Ruckert,250.0,77.0,22,Lindenhurst,NY,USA,Tight End,jeremy-ruckert,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361372.png
20,Wes Schweitzer,300.0,76.0,29,Scottsdale,AZ,USA,Guard,wes-schweitzer,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2581273.png
20,Greg Senat,305.0,78.0,28,Elmont,NY,USA,Offensive Tackle,greg-senat,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034522.png
20,Eric Smith,321.0,76.0,27,Decatur,GA,USA,Offensive Tackle,eric-smith,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3048698.png
20,Diontae Spencer,170.0,68.0,31,New Iberia,LA,USA,Wide Receiver,diontae-spencer,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/17463.png
20,Chris Streveler,216.0,73.0,28,Crystal Lake,IL,USA,Quarterback,chris-streveler,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040206.png
20,Malik Taylor,220.0,75.0,27,Flint,MI,USA,Wide Receiver,malik-taylor,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4408988.png
20,Laken Tomlinson,323.0,75.0,31,Chicago,IL,USA,Guard,laken-tomlinson,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2512477.png
20,C.J. Uzomah,271.0,77.0,30,Suwanee,GA,USA,Tight End,cj-uzomah,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2574576.png
20,Alijah Vera-Tucker,308.0,77.0,23,Oakland,CA,USA,Guard,alijah-vera-tucker,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259646.png
20,Garrett Wilson,192.0,72.0,22,Austin,TX,USA,Wide Receiver,garrett-wilson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4569618.png
20,Zach Wilson,214.0,74.0,23,Draper,UT,USA,Quarterback,zach-wilson,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361259.png
20,Kenny Yeboah,250.0,75.0,24,Allentown,PA,USA,Tight End,kenny-yeboah,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044144.png
21,Devon Allen,190.0,73.0,28,Phoenix,AZ,USA,Wide Receiver,devon-allen,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/3052083.png
21,Ian Book,206.0,72.0,25,El Dorado Hills,CA,USA,Quarterback,ian-book,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046678.png
21,Kennedy Brooks,213.0,71.0,24,Mansfield,TX,USA,Running Back,kennedy-brooks,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241371.png
21,A.J. Brown,226.0,73.0,25,Starkville,MS,USA,Wide Receiver,aj-brown,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4047646.png
21,Grant Calcaterra,240.0,76.0,24,Rancho Santa Margarita,CA,USA,Tight End,grant-calcaterra,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241374.png
21,Tyrie Cleveland,205.0,74.0,25,Houston,TX,USA,Wide Receiver,tyrie-cleveland,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034964.png
21,Britain Covey,173.0,68.0,26,Provo,UT,USA,Wide Receiver,britain-covey,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/3926231.png
21,Landon Dickerson,332.0,78.0,24,Hickory,NC,USA,Guard,landon-dickerson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035624.png
21,Jack Driscoll,312.0,77.0,26,Madison,CT,USA,Offensive Tackle,jack-driscoll,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3932668.png
21,Kenneth Gainwell,200.0,69.0,24,Yazoo City,MS,USA,Running Back,kenneth-gainwell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4371733.png
21,Dallas Goedert,256.0,77.0,28,Britton,SD,USA,Tight End,dallas-goedert,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121023.png
21,Julian Good-Jones,313.0,77.0,26,Cedar Rapids,IA,USA,Guard,julian-good-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917949.png
21,Jalen Hurts,223.0,73.0,24,Houston,TX,USA,Quarterback,jalen-hurts,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040715.png
21,Tyree Jackson,249.0,79.0,25,Norton Shores,MI,USA,Tight End,tyree-jackson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916564.png
21,Fred Johnson,326.0,79.0,25,West Palm Beach,FL,USA,Offensive Tackle,fred-johnson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915106.png
21,Lane Johnson,325.0,78.0,32,Groveton,TX,USA,Offensive Tackle,lane-johnson,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/15797.png
21,Roderick Johnson,300.0,78.0,27,Florissant,MO,USA,Offensive Tackle,roderick-johnson,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122923.png
21,Cam Jurgens,303.0,75.0,23,Beatrice,NE,USA,Center,cam-jurgens,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361178.png
21,Dalton Keene,251.0,76.0,24,Littleton,CO,USA,Tight End,dalton-keene,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240861.png
21,Jason Kelce,295.0,75.0,35,Cleveland Heights,OH,USA,Center,jason-kelce,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/14124.png
21,Jordan Mailata,365.0,80.0,26,Sydney,NSW,Australia,Offensive Tackle,jordan-mailata,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4334215.png
21,Marcus Mariota,222.0,76.0,29,Honolulu,HI,USA,Quarterback,marcus-mariota,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576980.png
21,Sua Opeta,305.0,76.0,26,Stansbury Park,UT,USA,Guard,sua-opeta,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121009.png
21,Rashaad Penny,220.0,71.0,27,Norwalk,CA,USA,Running Back,rashaad-penny,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3139925.png
21,Tyrese Robinson,324.0,75.0,23,Mckinney,TX,USA,Guard,tyrese-robinson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241398.png
21,Boston Scott,203.0,66.0,27,Baton Rouge,LA,USA,Running Back,boston-scott,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051439.png
21,Trey Sermon,215.0,72.0,24,Marietta,GA,USA,Running Back,trey-sermon,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241401.png
21,Josh Sills,325.0,78.0,24,Sarahsville,OH,USA,Guard,josh-sills,0,news,https://a.espncdn.com/i/headshots/nfl/players/full/4039243.png
21,DeVonta Smith,170.0,72.0,24,Amite,LA,USA,Wide Receiver,devonta-smith,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241478.png
21,Jack Stoll,247.0,76.0,25,Lone Tree,CO,USA,Tight End,jack-stoll,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034862.png
21,Cameron Tom,300.0,76.0,27,Baton Rouge,LA,USA,Center,cameron-tom,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3060000.png
21,Brett Toth,304.0,78.0,26,Charleston,SC,USA,Offensive Tackle,brett-toth,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3129116.png
